Episode,CollisionType,VehicleName,CollisionObjectName,TimeStamp,Duration
4073,static,"Car_1","Conoco(OSM id: 470346293)",10.61,0.14
4073,static,"Car_1","(OSM id: 668536436)",12.21,0.11
4073,static,"Car_1","(OSM id: 470346296)",14.31,0.09
4073,static,"Car_1","Conoco(OSM id: 470346293)",23.91,0.12
4073,static,"Car_1","(OSM id: 668536436)",24.91,0.07
4073,static,"Car_1","(OSM id: 470346296)",26.71,0.05
4074,vehicle,"Car_1","Car_2",4.71,0.1
4074,vehicle,"Car_2","Car_1",4.71,0.1
4074,static,"Car_2","46(OSM id: 308347758)",19.81,0.17
4075,vehicle,"Car_1","Car_3",10.41,0.53
4075,vehicle,"Car_3","Car_1",10.41,0.53
4076,vehicle,"Car_0","Car_1",20.21,0.05
4076,vehicle,"Car_1","Car_0",20.21,0.05
4078,static,"Car_3","(OSM id: 640719027)",12.91,0.1
4078,static,"Car_3","(OSM id: 640719012)",15.11,0.05
4079,vehicle,"Car_3","Car_4",27.21,0.07
4079,vehicle,"Car_4","Car_3",27.21,0.07
4080,static,"Car_2","(OSM id: 640718919)",27.61,0.2
4081,static,"Car_1","Bank of America(OSM id: 452514264)",29.11,0.05
4082,static,"Car_0","Northside Building 5(OSM id: 598197587)",17.21,0.27
4083,vehicle,"Car_0","Car_1",5.31,0.12
4083,vehicle,"Car_1","Car_0",5.31,0.12
4083,vehicle,"Car_1","Car_3",7.41,0.08
4083,vehicle,"Car_3","Car_1",7.41,0.08
4083,vehicle,"Car_1","Car_2",20.61,0.03
4083,vehicle,"Car_2","Car_1",20.61,0.03
4083,static,"Car_1","(OSM id: 452514257)",24.41,0.16
4086,vehicle,"Car_0","Car_1",8.01,0.06
4086,vehicle,"Car_1","Car_0",8.01,0.06
4087,static,"Car_1","40(OSM id: 308347764)",17.81,0.06
4087,static,"Car_1","39(OSM id: 308347767)",19.11,0.22
4088,vehicle,"Car_0","Car_2",9.01,0.05
4088,vehicle,"Car_2","Car_0",9.01,0.05
4088,static,"Car_2","41(OSM id: 308347765)",11.21,0.0
4088,static,"Car_2","40(OSM id: 308347764)",12.81,0.43
4093,static,"Car_0","(OSM id: 828042624)",10.61,0.09
4093,static,"Car_0","(OSM id: 828042624)",11.71,0.2
4093,static,"Car_0","(OSM id: 828042625)",13.21,0.39
4094,static,"Car_1","(OSM id: 646111187)",22.51,0.3
4095,vehicle,"Car_1","Car_2",3.81,0.12
4095,vehicle,"Car_2","Car_1",3.81,0.12
4098,static,"Car_2","(OSM id: 543572367)",17.41,0.14
4098,static,"Car_2","(OSM id: 945950731)",23.61,0.35
4098,static,"Car_2","(OSM id: 945950730)",27.01,0.18
4100,static,"Car_0","(OSM id: 547132254)",25.01,0.09
4103,vehicle,"Car_0","Car_1",6.81,0.14
4103,vehicle,"Car_1","Car_0",6.81,0.14
4105,static,"Car_1","(OSM id: 470833747)",14.21,0.24
4105,static,"Car_1","(OSM id: 470833755)",16.61,0.7
4105,static,"Car_1","(OSM id: 470833910)",23.21,0.48
4107,static,"Car_0","(OSM id: 598200445)",22.21,0.11
4108,vehicle,"Car_0","Car_1",15.01,0.03
4108,vehicle,"Car_1","Car_0",15.01,0.03
4108,static,"Car_1","(OSM id: 131170997)",17.31,0.11
4109,static,"Car_0","(OSM id: 470347227)",14.21,0.19
4110,vehicle,"Car_0","Car_1",11.31,0.11
4110,vehicle,"Car_1","Car_0",11.31,0.11
4110,vehicle,"Car_0","Car_1",22.21,0.04
4110,vehicle,"Car_1","Car_0",22.21,0.04
4112,vehicle,"Car_0","Car_1",8.31,0.2
4112,vehicle,"Car_1","Car_0",8.31,0.2
4112,static,"Car_1","Bank of America(OSM id: 452514264)",16.01,0.41
4112,vehicle,"Car_1","Car_2",20.31,0.06
4112,vehicle,"Car_2","Car_1",20.31,0.06
4112,static,"Car_1","Bank of America(OSM id: 452514264)",25.71,0.19
4113,static,"Car_2","(OSM id: 470347252)",9.41,1.52
4113,static,"Car_2","(OSM id: 470347252)",26.51,0.09
4115,static,"Car_1","(OSM id: 640718657)",7.61,0.34
4117,vehicle,"Car_0","Car_1",12.21,0.07
4117,vehicle,"Car_1","Car_0",12.21,0.07
4117,static,"Car_1","(OSM id: 946210269)",14.31,0.06
4117,static,"Car_1","(OSM id: 946210268)",16.01,0.17
4117,static,"Car_1","(OSM id: 946210267)",17.71,0.06
4117,static,"Car_1","(OSM id: 945950690)",19.51,0.1
4117,static,"Car_1","(OSM id: 945950691)",20.31,0.11
4118,static,"Car_0","(OSM id: 470345856)",12.11,0.08
4122,vehicle,"Car_1","Car_2",19.91,0.08
4122,vehicle,"Car_2","Car_1",19.91,0.08
4123,static,"Car_1","(OSM id: 452512139)",22.41,0.35
4125,static,"Car_3","(OSM id: 470346105)",19.91,0.11
4125,static,"Car_3","(OSM id: 470346114)",21.11,0.07
4125,static,"Car_3","(OSM id: 470346114)",23.01,0.18
4126,static,"Car_0","33(OSM id: 297312354)",23.31,0.21
4127,static,"Car_1","(OSM id: 914912078)",13.71,0.13
4128,static,"Car_0","7-Eleven(OSM id: 470346246)",5.41,0.74
4128,static,"Car_0","Coit Auto Center(OSM id: 470346188)",24.91,0.12
4128,static,"Car_0","7-Eleven(OSM id: 470346246)",26.51,0.06
4128,static,"Car_0","7-Eleven(OSM id: 470346276)",28.21,0.07
4129,vehicle,"Car_0","Car_1",5.61,0.11
4129,vehicle,"Car_1","Car_0",5.61,0.11
4129,vehicle,"Car_1","Car_4",7.51,0.08
4129,vehicle,"Car_4","Car_1",7.51,0.08
4130,vehicle,"Car_0","Car_2",5.11,0.1
4130,vehicle,"Car_2","Car_0",5.11,0.1
4135,static,"Car_1","(OSM id: 452514262)",16.21,0.8
4136,static,"Car_2","(OSM id: 452512138)",11.71,1.52
4137,vehicle,"Car_2","Car_3",15.21,0.04
4137,vehicle,"Car_3","Car_2",15.21,0.04
4137,static,"Car_3","(OSM id: 645787699)",16.31,0.13
4137,static,"Car_3","(OSM id: 645787515)",17.61,0.08
4137,static,"Car_3","(OSM id: 645787531)",20.81,0.09
4137,static,"Car_3","(OSM id: 645787531)",22.11,0.03
4138,vehicle,"Car_1","Car_2",11.31,0.1
4138,vehicle,"Car_2","Car_1",11.31,0.1
4138,static,"Car_1","(OSM id: 646111665)",13.51,0.27
4141,static,"Car_2","(OSM id: 646111181)",9.21,0.52
4141,static,"Car_2","(OSM id: 646111007)",20.91,0.15
4141,static,"Car_2","(OSM id: 646110978)",22.91,0.23
4141,static,"Car_2","(OSM id: 646111153)",25.21,0.17
4141,static,"Car_2","(OSM id: 646111145)",26.91,0.14
4142,static,"Car_3","Circle K(OSM id: 452517653)",17.41,0.33
4142,static,"Car_3","(OSM id: 470346203)",28.71,0.08
4145,vehicle,"Car_2","Car_3",4.71,0.21
4145,vehicle,"Car_3","Car_2",4.71,0.21
4147,static,"Car_1","(OSM id: 470832710)",10.01,0.15
4147,static,"Car_1","(OSM id: 646110915)",16.41,0.14
4147,vehicle,"Car_1","Car_2",21.51,0.07
4147,vehicle,"Car_2","Car_1",21.51,0.07
4147,static,"Car_1","Whataburger(OSM id: 265100460)",22.71,0.21
4148,static,"Car_2","(OSM id: 598200423)",17.61,0.32
4148,static,"Car_2","(OSM id: 598200440)",26.41,0.14
4149,static,"Car_0","(OSM id: 470346274)",14.51,0.23
4150,static,"Car_1","(OSM id: 646111181)",8.31,0.25
4150,static,"Car_1","(OSM id: 646111007)",12.41,0.09
4150,static,"Car_1","(OSM id: 646110978)",13.71,0.17
4153,static,"Car_2","(OSM id: 770802069)",8.71,0.26
4153,static,"Car_2","(OSM id: 770802070)",11.21,0.12
4153,static,"Car_2","(OSM id: 770802079)",12.31,0.24
4153,static,"Car_2","(OSM id: 770802078)",14.31,0.25
4153,static,"Car_2","(OSM id: 770802072)",16.91,0.15
4153,static,"Car_2","(OSM id: 770802073)",18.31,0.17
4153,static,"Car_2","(OSM id: 770802074)",19.81,0.05
4153,static,"Car_2","(OSM id: 770802118)",21.61,0.03
4153,static,"Car_2","(OSM id: 770802112)",21.81,0.15
4153,static,"Car_2","(OSM id: 770802111)",23.21,0.05
4153,static,"Car_2","(OSM id: 770802108)",26.91,0.12
4153,vehicle,"Car_1","Car_2",28.51,0.02
4153,vehicle,"Car_2","Car_1",28.51,0.02
4153,static,"Car_2","(OSM id: 770802069)",28.91,0.04
4155,static,"Car_1","Panda Express(OSM id: 404994013)",18.01,0.13
4156,static,"Car_2","Northside Plus Building 12(OSM id: 827800363)",23.81,0.17
4159,static,"Car_1","(OSM id: 646110915)",19.81,0.13
4159,static,"Car_1","(OSM id: 470832710)",25.51,0.16
4161,static,"Car_3","(OSM id: 470347252)",4.31,0.76
4162,static,"Car_0","(OSM id: 470347213)",15.11,0.15
4162,vehicle,"Car_0","Car_2",26.21,0.04
4162,vehicle,"Car_2","Car_0",26.21,0.04
4162,static,"Car_0","(OSM id: 470347213)",27.41,0.13
4164,vehicle,"Car_0","Car_2",10.11,0.02
4164,vehicle,"Car_2","Car_0",10.11,0.02
4165,vehicle,"Car_0","Car_1",15.41,0.27
4165,vehicle,"Car_1","Car_0",15.41,0.27
4166,static,"Car_1","(OSM id: 645787480)",19.61,0.12
4166,static,"Car_1","(OSM id: 645787718)",21.21,0.17
4174,vehicle,"Car_0","Car_2",28.21,0.05
4174,vehicle,"Car_2","Car_0",28.21,0.05
4175,static,"Car_1","(OSM id: 645787469)",11.41,0.25
4175,static,"Car_1","(OSM id: 645787819)",19.01,0.15
4175,static,"Car_1","(OSM id: 645787597)",22.51,0.14
4175,static,"Car_1","(OSM id: 645787647)",23.91,0.2
4175,static,"Car_1","(OSM id: 645787984)",28.31,0.13
4177,static,"Car_1","56(OSM id: 308345588)",12.01,0.24
4177,static,"Car_1","57(OSM id: 308345592)",16.11,0.2
4178,vehicle,"Car_1","Car_2",15.01,0.32
4178,vehicle,"Car_2","Car_1",15.01,0.32
4178,vehicle,"Car_2","Car_3",19.01,0.11
4178,vehicle,"Car_3","Car_2",19.01,0.11
4180,static,"Car_1","Asian American Baptist Church(OSM id: 598200421)",14.21,0.22
4180,static,"Car_1","(OSM id: 598200451)",17.61,0.32
4180,static,"Car_1","Sports &amp; Fellowship(OSM id: 598200427)",21.81,0.5
4181,vehicle,"Car_2","Car_3",18.51,0.08
4181,vehicle,"Car_3","Car_2",18.51,0.08
4182,static,"Car_0","7-Eleven(OSM id: 470347346)",20.71,0.21
4182,static,"Car_0","7-Eleven(OSM id: 470347346)",23.41,0.02
4184,static,"Car_2","Synergy Park North 2 (SP2)(OSM id: 548184240)",7.41,1.47
4184,static,"Car_2","(OSM id: 470346347)",21.61,0.4
4185,static,"Car_0","(OSM id: 470347370)",8.71,0.16
4186,static,"Car_1","(OSM id: 476979429)",8.51,0.08
4186,static,"Car_1","(OSM id: 476979398)",9.21,0.19
4186,static,"Car_1","(OSM id: 476979365)",13.81,0.14
4186,vehicle,"Car_1","Car_2",19.31,0.08
4186,vehicle,"Car_2","Car_1",19.31,0.08
4186,static,"Car_1","(OSM id: 476979398)",21.31,0.13
4186,static,"Car_1","Car Spa(OSM id: 470346294)",24.71,0.25
4189,vehicle,"Car_1","Car_2",19.81,0.05
4189,vehicle,"Car_2","Car_1",19.81,0.05
4190,static,"Car_0","Jack in the Box(OSM id: 470347196)",23.71,0.25
4192,static,"Car_0","(OSM id: 645787899)",5.31,0.34
4192,static,"Car_0","(OSM id: 645787934)",9.41,0.05
4192,static,"Car_0","(OSM id: 645787481)",18.71,0.24
4192,static,"Car_0","(OSM id: 645787899)",21.31,0.13
4193,static,"Car_1","(OSM id: 452514262)",13.41,0.46
4195,static,"Car_1","Northside Plus Building 12(OSM id: 827800363)",7.11,0.32
4195,static,"Car_1","Northside Plus Building 11(OSM id: 827800362)",15.81,0.37
4196,vehicle,"Car_0","Car_2",10.81,0.28
4196,vehicle,"Car_2","Car_0",10.81,0.28
4197,static,"Car_0","7-Eleven(OSM id: 470346246)",8.31,0.2
4197,static,"Car_0","(OSM id: 470346274)",13.51,0.26
4197,static,"Car_0","(OSM id: 470346274)",25.91,0.18
4199,vehicle,"Car_1","Car_2",21.81,0.05
4199,vehicle,"Car_2","Car_1",21.81,0.05
4200,static,"Car_3","(OSM id: 470346302)",15.81,0.18
4200,static,"Car_3","(OSM id: 470346304)",18.01,0.25
4201,static,"Car_0","Bank of America(OSM id: 452514264)",7.91,0.25
4201,static,"Car_0","(OSM id: 470347206)",14.01,0.11
4203,vehicle,"Car_1","Car_2",6.81,0.14
4203,vehicle,"Car_2","Car_1",6.81,0.14
4203,vehicle,"Car_0","Car_2",13.41,0.24
4203,vehicle,"Car_2","Car_0",13.41,0.24
4210,vehicle,"Car_0","Car_2",9.51,0.16
4210,vehicle,"Car_2","Car_0",9.51,0.16
4211,static,"Car_0","(OSM id: 597863860)",4.01,0.09
4211,static,"Car_0","(OSM id: 597863861)",5.31,0.13
4211,static,"Car_0","(OSM id: 597863860)",8.21,0.09
4211,static,"Car_0","(OSM id: 597863808)",12.01,0.15
4212,static,"Car_1","Sciences Building(OSM id: 923037378)",15.01,0.05
4217,static,"Car_2","(OSM id: 646111126)",9.01,0.26
4217,static,"Car_2","(OSM id: 646111326)",15.81,0.14
4217,static,"Car_2","(OSM id: 646111140)",18.51,0.0
4217,static,"Car_2","(OSM id: 646111140)",18.71,0.06
4217,static,"Car_2","(OSM id: 646110869)",19.21,0.08
4218,static,"Car_1","Synergy Park North (SPN)(OSM id: 470345852)",16.91,0.4
4220,static,"Car_1","(OSM id: 530944759)",13.81,0.53
4226,vehicle,"Car_1","Car_2",22.71,0.08
4226,vehicle,"Car_2","Car_1",22.71,0.08
4227,static,"Car_3","(OSM id: 646110875)",15.11,0.27
4227,static,"Car_3","(OSM id: 646111054)",18.01,0.24
4227,static,"Car_3","(OSM id: 646110985)",20.31,0.18
4230,vehicle,"Car_0","Car_3",4.11,0.29
4230,vehicle,"Car_3","Car_0",4.11,0.29
4231,static,"Car_0","33(OSM id: 297312354)",20.71,0.27
4237,static,"Car_0","(OSM id: 530944759)",10.81,1.01
4237,vehicle,"Car_0","Car_3",25.41,0.1
4237,vehicle,"Car_3","Car_0",25.41,0.1
4239,static,"Car_2","(OSM id: 597863808)",14.91,0.26
4241,vehicle,"Car_1","Car_2",28.01,0.05
4241,vehicle,"Car_2","Car_1",28.01,0.05
4244,vehicle,"Car_0","Car_1",18.51,0.04
4244,vehicle,"Car_1","Car_0",18.51,0.04
4244,static,"Car_0","(OSM id: 640718973)",19.51,0.02
4245,vehicle,"Car_0","Car_1",7.61,0.14
4245,vehicle,"Car_1","Car_0",7.61,0.14
4245,static,"Car_1","(OSM id: 598197632)",13.31,0.3
4246,vehicle,"Car_1","Car_2",6.51,0.1
4246,vehicle,"Car_2","Car_1",6.51,0.1
4248,static,"Car_0","(OSM id: 470347270)",6.11,0.26
4248,static,"Car_0","(OSM id: 470347264)",11.41,0.25
4248,static,"Car_0","(OSM id: 470347272)",19.81,0.2
4248,static,"Car_0","(OSM id: 470347261)",22.91,0.12
4248,static,"Car_0","(OSM id: 470347256)",24.41,0.07
4248,static,"Car_0","(OSM id: 598179056)",25.51,0.0
4249,static,"Car_1","(OSM id: 646111196)",7.51,0.26
4249,static,"Car_1","(OSM id: 646111089)",9.91,0.19
4249,static,"Car_1","(OSM id: 646111196)",18.51,0.13
4249,static,"Car_1","(OSM id: 646111089)",19.71,0.3
4249,static,"Car_1","(OSM id: 646111219)",23.01,0.17
4249,static,"Car_1","(OSM id: 646110943)",24.71,0.1
4252,vehicle,"Car_0","Car_2",8.61,0.17
4252,vehicle,"Car_2","Car_0",8.61,0.17
4252,static,"Car_2","(OSM id: 646112004)",26.51,0.05
4252,static,"Car_2","(OSM id: 646111951)",27.11,0.12
4252,static,"Car_2","(OSM id: 646111467)",28.51,0.08
4254,static,"Car_2","(OSM id: 645787832)",14.31,0.24
4254,static,"Car_2","(OSM id: 645787841)",17.71,0.23
4254,static,"Car_2","(OSM id: 645787944)",22.31,0.09
4254,static,"Car_2","(OSM id: 645787721)",23.61,0.25
4256,static,"Car_2","(OSM id: 470346299)",23.01,0.13
4257,static,"Car_3","(OSM id: 598197624)",15.41,0.5
4258,static,"Car_4","(OSM id: 945950692)",20.71,0.38
4258,static,"Car_4","(OSM id: 945950691)",23.71,0.26
4261,vehicle,"Car_1","Car_2",3.71,0.02
4261,vehicle,"Car_2","Car_1",3.71,0.02
4261,static,"Car_2","(OSM id: 828042649)",6.31,0.23
4261,static,"Car_2","(OSM id: 828042648)",8.41,0.12
4261,static,"Car_2","(OSM id: 828042617)",13.41,0.05
4261,static,"Car_2","(OSM id: 945247302)",13.71,0.21
4261,vehicle,"Car_2","Car_3",18.71,0.05
4261,vehicle,"Car_3","Car_2",18.71,0.05
4261,static,"Car_2","(OSM id: 828042623)",20.61,0.14
4261,static,"Car_2","(OSM id: 828042617)",21.81,0.14
4261,static,"Car_2","(OSM id: 945247302)",23.11,0.12
4262,static,"Car_0","Coit Auto Center(OSM id: 470346188)",6.81,0.58
4262,static,"Car_0","7-Eleven(OSM id: 470346276)",18.41,0.21
4262,static,"Car_0","Coit Auto Center(OSM id: 470346188)",22.71,0.28
4264,static,"Car_2","Facilities Management(OSM id: 543181775)",11.01,0.32
4266,vehicle,"Car_1","Car_2",2.71,0.04
4266,vehicle,"Car_2","Car_1",2.71,0.04
4267,vehicle,"Car_1","Car_3",18.01,0.14
4267,vehicle,"Car_3","Car_1",18.01,0.14
4267,vehicle,"Car_3","Car_4",21.01,0.1
4267,vehicle,"Car_4","Car_3",21.01,0.1
4270,static,"Car_2","(OSM id: 645787699)",18.71,0.16
4272,static,"Car_0","(OSM id: 470346692)",9.91,0.42
4274,static,"Car_2","12(OSM id: 221344895)",15.61,0.59
4274,static,"Car_2","11(OSM id: 221344898)",24.51,0.17
4276,vehicle,"Car_0","Car_2",22.81,0.09
4276,vehicle,"Car_2","Car_0",22.81,0.09
4277,static,"Car_3","(OSM id: 452514256)",12.31,0.22
4277,vehicle,"Car_0","Car_3",17.61,0.04
4277,vehicle,"Car_3","Car_0",17.61,0.04
4277,vehicle,"Car_1","Car_3",19.31,0.04
4277,vehicle,"Car_3","Car_1",19.31,0.04
4277,static,"Car_3","Raising Cane's(OSM id: 452514865)",20.11,0.07
4278,vehicle,"Car_0","Car_2",12.71,0.36
4278,vehicle,"Car_2","Car_0",12.71,0.36
4278,static,"Car_0","(OSM id: 646110946)",17.31,0.17
4278,static,"Car_0","(OSM id: 646111278)",26.71,0.17
4279,static,"Car_1","(OSM id: 646110944)",15.71,0.3
4279,static,"Car_1","(OSM id: 646111328)",18.61,0.41
4279,static,"Car_1","(OSM id: 646111110)",25.01,0.16
4279,static,"Car_1","(OSM id: 646111232)",26.61,0.21
4280,vehicle,"Car_2","Car_3",25.41,0.04
4280,vehicle,"Car_3","Car_2",25.41,0.04
4280,vehicle,"Car_0","Car_2",27.11,0.05
4280,vehicle,"Car_2","Car_0",27.11,0.05
4281,static,"Car_1","(OSM id: 645788051)",15.51,0.14
4281,static,"Car_1","(OSM id: 645787879)",18.31,0.09
4281,static,"Car_1","(OSM id: 645787660)",19.31,0.1
4283,vehicle,"Car_0","Car_3",10.31,0.13
4283,vehicle,"Car_3","Car_0",10.31,0.13
4286,static,"Car_2","(OSM id: 754388697)",24.81,0.21
4287,static,"Car_0","(OSM id: 530944742)",7.61,1.13
4287,static,"Car_0","CVS Pharmacy(OSM id: 530944741)",24.41,0.14
4288,static,"Car_1","(OSM id: 645787699)",15.71,0.05
4289,static,"Car_2","(OSM id: 645787832)",12.51,0.34
4289,static,"Car_2","(OSM id: 645787901)",23.41,0.15
4290,static,"Car_3","(OSM id: 645791635)",15.31,0.21
4291,static,"Car_0","(OSM id: 470347294)",21.11,0.35
4292,static,"Car_1","(OSM id: 701424516)",8.11,0.48
4292,static,"Car_1","(OSM id: 701424516)",24.41,0.3
4293,vehicle,"Car_0","Car_1",6.01,0.11
4293,vehicle,"Car_1","Car_0",6.01,0.11
4293,static,"Car_0","(OSM id: 598179067)",9.71,0.1
4293,static,"Car_0","(OSM id: 598179090)",19.21,0.19
4293,static,"Car_0","(OSM id: 598179069)",23.31,0.04
4293,static,"Car_0","(OSM id: 598179077)",23.81,0.05
4293,static,"Car_0","(OSM id: 598179066)",25.01,0.03
4293,static,"Car_0","(OSM id: 598179097)",27.41,0.2
4294,static,"Car_1","(OSM id: 470346302)",17.91,0.11
4294,static,"Car_1","(OSM id: 470346304)",19.61,0.11
4298,static,"Car_2","(OSM id: 645788319)",24.91,0.11
4298,static,"Car_2","(OSM id: 645788212)",26.21,0.11
4299,static,"Car_1","(OSM id: 530944737)",25.41,0.12
4302,static,"Car_0","7-Eleven(OSM id: 470347346)",10.61,0.24
4303,vehicle,"Car_0","Car_1",5.51,0.13
4303,vehicle,"Car_1","Car_0",5.51,0.13
4304,static,"Car_2","(OSM id: 646111017)",7.61,0.38
4304,static,"Car_2","(OSM id: 646111227)",15.11,0.2
4304,static,"Car_2","(OSM id: 646110926)",17.11,0.21
4304,static,"Car_2","(OSM id: 646110890)",21.81,0.28
4304,static,"Car_2","(OSM id: 646110952)",24.51,0.23
4306,static,"Car_0","(OSM id: 645791222)",7.21,0.32
4306,static,"Car_0","(OSM id: 645791528)",19.61,0.27
4306,vehicle,"Car_0","Car_2",23.71,0.03
4306,vehicle,"Car_2","Car_0",23.71,0.03
4306,static,"Car_0","(OSM id: 645791834)",26.01,0.13
4307,vehicle,"Car_0","Car_1",7.51,0.13
4307,vehicle,"Car_1","Car_0",7.51,0.13
4307,vehicle,"Car_0","Car_1",18.81,0.09
4307,vehicle,"Car_1","Car_0",18.81,0.09
4308,vehicle,"Car_0","Car_2",10.11,0.48
4308,vehicle,"Car_2","Car_0",10.11,0.48
4310,vehicle,"Car_0","Car_1",4.01,0.38
4310,vehicle,"Car_1","Car_0",4.01,0.38
4310,vehicle,"Car_1","Car_2",19.21,0.03
4310,vehicle,"Car_2","Car_1",19.21,0.03
4311,static,"Car_2","Canyon Creek Heights North (CH7)(OSM id: 514361758)",22.01,0.43
4311,vehicle,"Car_2","Car_3",28.81,0.05
4311,vehicle,"Car_3","Car_2",28.81,0.05
4312,static,"Car_0","(OSM id: 646111360)",16.81,0.3
4313,static,"Car_1","(OSM id: 598197639)",19.71,0.3
4314,static,"Car_2","(OSM id: 470346302)",14.31,0.31
4314,vehicle,"Car_2","Car_3",19.31,0.03
4314,vehicle,"Car_3","Car_2",19.31,0.03
4317,static,"Car_1","(OSM id: 645787468)",9.91,0.12
4317,static,"Car_1","(OSM id: 645787701)",11.81,0.12
4317,static,"Car_1","(OSM id: 645787571)",13.71,0.05
4317,static,"Car_1","(OSM id: 645787623)",17.31,0.11
4317,static,"Car_1","(OSM id: 645787501)",20.11,0.04
4317,static,"Car_1","(OSM id: 645787770)",20.61,0.09
4317,static,"Car_1","(OSM id: 645787603)",25.41,0.1
4317,static,"Car_1","(OSM id: 645787792)",26.81,0.1
4319,static,"Car_1","(OSM id: 645791157)",10.81,0.3
4320,static,"Car_0","(OSM id: 646111278)",27.11,0.18
4321,static,"Car_1","(OSM id: 452512139)",21.21,0.21
4322,static,"Car_2","(OSM id: 645788139)",12.71,0.08
4322,vehicle,"Car_0","Car_2",20.71,0.05
4322,vehicle,"Car_2","Car_0",20.71,0.05
4322,static,"Car_2","(OSM id: 645788139)",22.91,0.03
4331,vehicle,"Car_1","Car_2",2.61,0.16
4331,vehicle,"Car_2","Car_1",2.61,0.16
4331,static,"Car_2","(OSM id: 945247286)",17.21,0.13
4332,static,"Car_0","(OSM id: 598197597)",9.21,0.43
4332,static,"Car_0","(OSM id: 543192296)",18.91,0.33
4332,static,"Car_0","(OSM id: 598197597)",25.21,0.05
4334,static,"Car_2","(OSM id: 645788232)",9.41,0.41
4334,static,"Car_2","(OSM id: 645788129)",24.41,0.47
4336,static,"Car_0","Engineering &amp; Computer Science North (ECSN)(OSM id: 470345844)",19.11,0.19
4336,static,"Car_0","Engineering &amp; Computer Science South (ECSS)(OSM id: 245679154)",20.51,0.88
4337,static,"Car_1","(OSM id: 452514260)",25.91,0.06
4337,vehicle,"Car_1","Car_3",28.51,0.03
4337,vehicle,"Car_3","Car_1",28.51,0.03
4340,static,"Car_2","(OSM id: 470346818)",12.61,0.16
4342,static,"Car_0","(OSM id: 452514256)",15.81,0.19
4343,static,"Car_1","(OSM id: 945950700)",8.51,0.08
4343,static,"Car_1","(OSM id: 945950700)",9.51,0.09
4343,static,"Car_1","(OSM id: 945950708)",10.61,0.19
4343,static,"Car_1","(OSM id: 945950709)",21.91,0.12
4343,static,"Car_1","(OSM id: 945950710)",23.01,0.13
4343,static,"Car_1","(OSM id: 945950700)",25.91,0.06
4343,static,"Car_1","(OSM id: 945950708)",26.81,0.12
4344,static,"Car_2","CVS Pharmacy(OSM id: 530944741)",17.11,0.68
4345,static,"Car_1","Bioengineering Science Building (BSB)(OSM id: 404995741)",11.01,0.37
4346,vehicle,"Car_0","Car_2",12.31,0.07
4346,vehicle,"Car_2","Car_0",12.31,0.07
4347,vehicle,"Car_0","Car_2",23.41,0.07
4347,vehicle,"Car_2","Car_0",23.41,0.07
4348,static,"Car_1","(OSM id: 645791326)",16.81,0.15
4348,static,"Car_1","(OSM id: 645791635)",22.11,0.15
4351,static,"Car_1","(OSM id: 646111278)",11.31,0.14
4351,static,"Car_1","(OSM id: 646111278)",15.41,0.19
4351,static,"Car_1","(OSM id: 646111090)",20.71,0.1
4351,static,"Car_1","(OSM id: 646111368)",21.71,0.15
4351,static,"Car_1","(OSM id: 646111045)",24.41,0.11
4351,static,"Car_1","(OSM id: 646111258)",25.61,0.14
4351,static,"Car_1","(OSM id: 646110949)",27.11,0.14
4352,vehicle,"Car_2","Car_3",7.91,0.2
4352,vehicle,"Car_3","Car_2",7.91,0.2
4352,static,"Car_2","Mi Cocina(OSM id: 452514253)",26.41,0.13
4353,vehicle,"Car_1","Car_3",10.21,0.16
4353,vehicle,"Car_3","Car_1",10.21,0.16
4353,static,"Car_3","(OSM id: 945950716)",16.71,0.24
4353,static,"Car_3","(OSM id: 945950715)",19.61,0.2
4353,static,"Car_3","(OSM id: 945950717)",27.71,0.12
4354,static,"Car_4","Sciences Building(OSM id: 923037378)",4.21,0.39
4356,static,"Car_3","(OSM id: 770802101)",7.31,0.16
4356,static,"Car_3","(OSM id: 770802100)",8.31,0.21
4356,static,"Car_3","(OSM id: 770802099)",10.21,0.14
4356,static,"Car_3","(OSM id: 770802098)",11.51,0.14
4356,static,"Car_3","(OSM id: 770802088)",16.61,0.21
4357,vehicle,"Car_0","Car_1",10.91,0.1
4357,vehicle,"Car_1","Car_0",10.91,0.1
4358,static,"Car_2","(OSM id: 645788381)",16.01,0.15
4358,static,"Car_2","(OSM id: 645788266)",18.21,0.14
4358,static,"Car_2","(OSM id: 645788141)",24.31,0.13
4359,vehicle,"Car_2","Car_3",6.11,0.02
